timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,prev_mag,mag,mag_delta,original_steps,binary
54:00.2,-0.092123672,-12.55932808,-1.700698733,0.702016234,0.445460349,0.620315373,13.2656418,12.67428833,-0.591353464,3,0
54:00.2,0.362512618,-12.15733337,-2.224726915,0.702016234,0.445460349,0.620315373,12.67428833,12.36452911,-0.309759227,3,0
54:00.2,0.154337063,-12.75553894,-1.935195327,0.702016234,0.445460349,0.620315373,12.36452911,12.90242514,0.537896036,3,0
54:00.2,0.393619329,-13.00917816,-0.741176844,0.702016234,0.445460349,0.620315373,12.90242514,13.03621861,0.133793471,3,0
54:00.2,0.474975288,-12.40618706,0.48394838,0.702016234,0.445460349,0.620315373,13.03621861,12.42470462,-0.611513994,3,0
54:00.2,0.31226337,-12.17886925,0.696909606,0.702016234,0.445460349,0.620315373,12.42470462,12.20278852,-0.221916103,3,0
54:00.2,0.381655216,-12.66939735,-0.025722843,0.702016234,0.445460349,0.620315373,12.20278852,12.67517068,0.472382161,3,0
54:00.2,-0.862612545,-12.37747288,-0.966102123,0.702016234,0.445460349,0.620315373,12.67517068,12.44505077,-0.230119912,3,0
54:00.2,-1.59003067,-11.58544922,-0.997208834,0.702016234,0.445460349,0.620315373,12.44505077,11.73649252,-0.708558249,3,0
54:00.2,-0.955932617,-10.18804073,-0.901495934,0.702016234,0.445460349,0.620315373,11.73649252,10.27242309,-1.46406943,3,0
54:00.2,0.333798766,-8.726025581,-0.863210797,0.702016234,0.445460349,0.620315373,10.27242309,8.774968772,-1.497454315,3,0
